"","Date","PlayerID","Training","SessionType","Duration","RPE","SessionLoad","DailyLoad","AcuteLoad","ChronicLoad","AcuteChronicRatio","ObjectiveRating","FocusRating","BestOutOfMyself"
"6741","2017-09-08",12,"Yes","Speed",45,2.9,135,585,325.7,321.96,1.01,8,8,NA
"6742","2017-09-08",12,"Yes","Strength",90,4.9,450,NA,NA,NA,NA,8,8,NA
"6743","2017-09-08",13,"Yes","Speed",45,5.2,225,855,538.6,671.96,0.8,NA,NA,"Absolutely"
"6744","2017-09-08",13,"Yes","Strength",90,7.2,630,NA,NA,NA,NA,NA,NA,"Absolutely"
"6745","2017-09-08",14,"Yes","Skills",60,8,480,480,124.3,472.57,0.26,8,9,NA
"6746","2017-09-08",16,"Yes","Conditioning",30,2.7,90,583,370.4,243.86,1.52,NA,NA,"Absolutely"
"6747","2017-09-08",16,"Yes","Strength",95,4.6,475,NA,NA,NA,NA,NA,NA,"Absolutely"
"6748","2017-09-08",16,"Yes","Mobility/Recovery",35,0,18,NA,NA,NA,NA,NA,NA,"Absolutely"
"6749","2017-09-08",17,"Yes","Speed",30,1.8,60,80,166.4,179.82,0.93,NA,NA,NA
"6750","2017-09-08",17,"Yes","Mobility/Recovery",40,0,20,NA,NA,NA,NA,NA,NA,NA
"6751","2017-09-07",1,"Yes","Strength",60,3.8,240,420,256,350.39,0.73,10,10,NA
"6752","2017-09-07",1,"Yes","Skills",60,3.2,180,NA,NA,NA,NA,10,10,NA
"6753","2017-09-07",2,"Yes","Strength",90,7.1,630,810,372.9,325.89,1.14,NA,NA,NA
"6754","2017-09-07",2,"Yes","Skills",60,3,180,NA,NA,NA,NA,NA,NA,NA
"6755","2017-09-07",3,"Yes","Strength",60,7.6,480,720,370,615.36,0.6,8,8,NA
"6756","2017-09-07",3,"Yes","Skills",60,3.9,240,NA,NA,NA,NA,8,8,NA
"6757","2017-09-07",4,"Yes","Skills",90,6.7,630,630,171.4,438.57,0.39,8,8,NA
"6758","2017-09-07",4,"Yes","Skills",90,3.6,360,360,81.4,416.07,0.2,8,8,NA
"6759","2017-09-07",6,"Yes","Skills",60,4.8,300,300,62.1,326.71,0.19,7,9,NA
"6760","2017-09-07",7,"Yes","Strength",90,5.8,540,765,394.6,527.04,0.75,7,8,NA
"6761","2017-09-07",7,"Yes","Skills",75,3.3,225,NA,NA,NA,NA,7,8,NA
"6762","2017-09-07",8,"Yes","Strength",80,6.4,560,860,435.7,549.46,0.79,5,5,NA
"6763","2017-09-07",8,"Yes","Skills",75,4,300,NA,NA,NA,NA,5,5,NA
"6764","2017-09-07",9,"Yes","Strength",120,4.3,480,600,487.9,309.29,1.58,9,9,"Absolutely"
"6765","2017-09-07",9,"Yes","Mobility/Recovery",60,2.2,120,NA,NA,NA,NA,9,9,"Absolutely"
"6766","2017-09-07",10,"Yes","Strength",90,4.9,450,510,260.6,318.89,0.82,8,7,NA
"6767","2017-09-07",10,"Yes","Skills",20,2.9,60,NA,NA,NA,NA,8,7,NA
"6768","2017-09-07",11,"Yes","Conditioning",70,6.1,420,1080,442.1,568.39,0.78,8,8,"Absolutely"
"6769","2017-09-07",11,"Yes","Strength",90,6.3,540,NA,NA,NA,NA,8,8,"Absolutely"
"6770","2017-09-07",11,"Yes","Skills",60,1.6,120,NA,NA,NA,NA,8,8,"Absolutely"
"6771","2017-09-07",12,"Yes","Strength",75,4.1,300,480,242.1,301.07,0.8,7,7,NA
"6772","2017-09-07",12,"Yes","Skills",60,3.1,180,NA,NA,NA,NA,7,7,NA
"6773","2017-09-07",13,"Yes","Strength",80,7.2,560,1010,416.4,641.43,0.65,8,8,"Absolutely"
"6774","2017-09-07",13,"Yes","Skills",90,4.5,450,NA,NA,NA,NA,8,8,"Absolutely"
"6775","2017-09-07",13,"Yes","Mobility/Recovery",30,0,0,NA,NA,NA,NA,8,8,"Absolutely"
"6776","2017-09-07",14,"Yes","Skills",60,3.4,240,240,55.7,455.43,0.12,8,8,NA
"6777","2017-09-07",16,"Yes","Speed",55,4.2,220,880,287.1,223.04,1.29,9,7,NA
"6778","2017-09-07",16,"Yes","Strength",105,6.3,630,NA,NA,NA,NA,9,7,NA
"6779","2017-09-07",16,"Yes","Mobility/Recovery",60,0,30,NA,NA,NA,NA,9,7,NA
"6780","2017-09-07",16,"Yes","Skills",60,0.3,0,NA,NA,NA,NA,9,7,NA
"6781","2017-09-07",17,"Yes","Strength",60,3.1,180,330,155,176.96,0.88,6,7,NA
"6782","2017-09-07",17,"Yes","Skills",50,3.2,150,NA,NA,NA,NA,6,7,NA
"6783","2017-09-06",1,"Yes","Mobility/Recovery",45,0,22,22,316,335.39,0.94,NA,NA,NA
"6784","2017-09-06",2,"Yes","Mobility/Recovery",45,0.9,45,45,257.1,296.96,0.87,NA,NA,NA
"6785","2017-09-06",3,"Yes","Mobility/Recovery",60,3.5,180,270,432.1,589.64,0.73,8,8,"Absolutely"
"6786","2017-09-06",3,"Yes","Mobility/Recovery",30,2.9,90,NA,NA,NA,NA,8,8,"Absolutely"
"6787","2017-09-06",7,"Yes","Mobility/Recovery",45,0.9,45,45,452.4,542.21,0.83,NA,NA,NA
"6788","2017-09-06",8,"Yes","Mobility/Recovery",60,0,30,30,527.1,560.89,0.94,NA,NA,NA
"6789","2017-09-06",9,"Yes","Strength",90,5.2,450,720,402.1,312.5,1.29,9,9,"Absolutely"
"6790","2017-09-06",9,"Yes","Conditioning",45,5.9,270,NA,NA,NA,NA,9,9,"Absolutely"
"6791","2017-09-06",10,"Yes","Mobility/Recovery",45,0.2,22,22,232.7,321.04,0.72,0,0,"Absolutely"
"6792","2017-09-06",11,"Yes","Mobility/Recovery",60,2.3,120,180,454.3,561.96,0.81,10,10,"Absolutely"
"6793","2017-09-06",11,"Yes","Mobility/Recovery",60,0.9,60,NA,NA,NA,NA,10,10,"Absolutely"
"6794","2017-09-06",13,"Yes","Mobility/Recovery",45,0.2,0,0,636.4,657.86,0.97,NA,NA,"Absolutely"
"6795","2017-09-06",13,"Yes","Mobility/Recovery",30,0,0,NA,NA,NA,NA,NA,NA,"Absolutely"
"6796","2017-09-06",16,"Yes","Mobility/Recovery",180,2.2,360,360,223.6,196.43,1.14,4,4,"Absolutely"
"6797","2017-09-06",17,"Yes","Mobility/Recovery",50,0,25,25,107.9,165.18,0.65,NA,NA,NA
"6798","2017-09-05",1,"Yes","Strength",90,3.9,360,600,385.7,334.61,1.15,10,10,NA
"6799","2017-09-05",1,"Yes","Conditioning",60,3.9,240,NA,NA,NA,NA,10,10,NA
"6800","2017-09-05",2,"Yes","Strength",90,5.9,540,900,250.7,295.36,0.85,NA,NA,NA
"6801","2017-09-05",2,"Yes","Conditioning",60,6,360,NA,NA,NA,NA,NA,NA,NA
"6802","2017-09-05",3,"Yes","Strength",90,6.2,540,765,532.9,607.14,0.88,8,8,NA
"6803","2017-09-05",3,"Yes","Conditioning",45,5.1,225,NA,NA,NA,NA,8,8,NA
"6804","2017-09-05",7,"Yes","Strength",90,6.7,630,810,551,570.96,0.97,NA,NA,NA
"6805","2017-09-05",7,"Yes","Conditioning",60,2.6,180,NA,NA,NA,NA,NA,NA,NA
"6806","2017-09-05",8,"Yes","Strength",90,8.4,720,1080,631.4,583.39,1.08,NA,NA,NA
"6807","2017-09-05",8,"Yes","Conditioning",60,5.9,360,NA,NA,NA,NA,NA,NA,NA
"6808","2017-09-05",9,"Yes","Strength",120,8.4,960,1170,299.3,286.79,1.04,9,9,"Absolutely"
"6809","2017-09-05",9,"Yes","Conditioning",30,6.7,210,NA,NA,NA,NA,9,9,"Absolutely"
"6810","2017-09-05",10,"Yes","Strength",120,4.8,600,600,261.7,328.29,0.8,0,0,NA
"6811","2017-09-05",11,"Yes","Strength",90,5.2,450,675,574.3,582.5,0.99,8,10,"Absolutely"
"6812","2017-09-05",11,"Yes","Skills",60,1.9,120,NA,NA,NA,NA,8,10,"Absolutely"
"6813","2017-09-05",11,"Yes","Mobility/Recovery",35,2.6,105,NA,NA,NA,NA,8,10,"Absolutely"
"6814","2017-09-05",12,"Yes","Strength",90,5.1,450,540,244.3,337.5,0.72,7,7,NA
"6815","2017-09-05",12,"Yes","Conditioning",45,1.8,90,NA,NA,NA,NA,7,7,NA
"6816","2017-09-05",13,"Yes","Strength",90,6,540,960,746.4,685.71,1.09,8,8,NA
"6817","2017-09-05",13,"Yes","Conditioning",60,7,420,NA,NA,NA,NA,8,8,NA
"6818","2017-09-05",17,"Yes","Strength",60,3,180,340,104.3,183.57,0.57,NA,NA,NA
"6819","2017-09-05",17,"Yes","Conditioning",40,4.3,160,NA,NA,NA,NA,NA,NA,NA
"6820","2017-09-04",1,"Yes","Speed",60,2.8,180,750,303.1,313.18,0.97,10,10,NA
"6821","2017-09-04",1,"Yes","Strength",90,4.3,360,NA,NA,NA,NA,10,10,NA
"6822","2017-09-04",1,"Yes","Skills",70,3.2,210,NA,NA,NA,NA,10,10,NA
"6823","2017-09-04",2,"Yes","Speed",45,2.9,135,855,128.6,263.21,0.49,8,9,NA
"6824","2017-09-04",2,"Yes","Skills",60,3,180,NA,NA,NA,NA,8,9,NA
"6825","2017-09-04",2,"Yes","Strength",90,5.6,540,NA,NA,NA,NA,8,9,NA
"6826","2017-09-04",3,"Yes","Speed",40,4.1,160,835,462.1,589.46,0.78,8,8,NA
"6827","2017-09-04",3,"Yes","Strength",90,5.1,450,NA,NA,NA,NA,8,8,NA
"6828","2017-09-04",3,"Yes","Skills",75,3.1,225,NA,NA,NA,NA,8,8,NA
"6829","2017-09-04",4,"Yes","Mobility/Recovery",90,0.9,90,210,272.9,467.5,0.58,8,8,NA
"6830","2017-09-04",4,"Yes","Skills",60,2.1,120,NA,NA,NA,NA,8,8,NA
"6831","2017-09-04",6,"Yes","Mobility/Recovery",90,0,45,135,102.1,316,0.32,8,8,NA
"6832","2017-09-04",6,"Yes","Skills",45,2,90,NA,NA,NA,NA,8,8,NA
"6833","2017-09-04",7,"Yes","Speed",45,4.3,180,1142,448.1,544.18,0.82,9,9,NA
"6834","2017-09-04",7,"Yes","Strength",95,7.4,665,NA,NA,NA,NA,9,9,NA
"6835","2017-09-04",7,"Yes","Skills",99,3.1,297,NA,NA,NA,NA,9,9,NA
"6836","2017-09-04",8,"Yes","Speed",45,4.5,180,1080,485.7,546.96,0.89,6,7,NA
"6837","2017-09-04",8,"Yes","Strength",90,7.7,720,NA,NA,NA,NA,6,7,NA
"6838","2017-09-04",8,"Yes","Skills",60,3,180,NA,NA,NA,NA,6,7,NA
"6839","2017-09-04",9,"Yes","Conditioning",90,6.3,540,550,177.1,262.86,0.67,9,9,"Absolutely"
"6840","2017-09-04",9,"Yes","Mobility/Recovery",20,0,10,NA,NA,NA,NA,9,9,"Absolutely"
"6841","2017-09-04",10,"Yes","Mobility/Recovery",45,0.3,22,692,182.4,307.93,0.59,0,8,NA
"6842","2017-09-04",10,"Yes","Strength",90,7.4,630,NA,NA,NA,NA,0,8,NA
"6843","2017-09-04",10,"Yes","Skills",20,1.7,40,NA,NA,NA,NA,0,8,NA
"6844","2017-09-04",11,"Yes","Speed",85,3.6,255,1160,512.1,570.18,0.9,8,8,"Absolutely"
"6845","2017-09-04",11,"Yes","Strength",120,6.4,720,NA,NA,NA,NA,8,8,"Absolutely"
"6846","2017-09-04",11,"Yes","Skills",75,1.7,150,NA,NA,NA,NA,8,8,"Absolutely"
"6847","2017-09-04",11,"Yes","Mobility/Recovery",35,1.4,35,NA,NA,NA,NA,8,8,"Absolutely"
"6848","2017-09-04",12,"Yes","Speed",45,3,135,675,184.3,319.82,0.58,8,8,NA
"6849","2017-09-04",12,"Yes","Strength",90,5.2,450,NA,NA,NA,NA,8,8,NA
"6850","2017-09-04",12,"Yes","Skills",45,1.9,90,NA,NA,NA,NA,8,8,NA
"6851","2017-09-04",13,"Yes","Speed",45,5.1,225,945,609.3,651.43,0.94,8,8,"Absolutely"
"6852","2017-09-04",13,"Yes","Strength",90,5.7,540,NA,NA,NA,NA,8,8,"Absolutely"
"6853","2017-09-04",13,"Yes","Skills",60,2.9,180,NA,NA,NA,NA,8,8,"Absolutely"
"6854","2017-09-04",13,"Yes","Mobility/Recovery",30,0,0,NA,NA,NA,NA,8,8,"Absolutely"
"6855","2017-09-04",14,"Yes","Mobility/Recovery",60,0,30,150,258.6,516.68,0.5,8,6,NA
"6856","2017-09-04",14,"Yes","Skills",60,1.7,120,NA,NA,NA,NA,8,6,NA
"6857","2017-09-04",16,"Yes","Speed",50,4.1,200,770,260.7,189.46,1.38,10,8,"Absolutely"
"6858","2017-09-04",16,"Yes","Strength",90,6.2,540,NA,NA,NA,NA,10,8,"Absolutely"
"6859","2017-09-04",16,"Yes","Mobility/Recovery",60,0,30,NA,NA,NA,NA,10,8,"Absolutely"
"6860","2017-09-04",17,"Yes","Speed",40,2.3,120,390,131.4,177.86,0.74,8,9,"Absolutely"
"6861","2017-09-04",17,"Yes","Strength",60,4.3,240,NA,NA,NA,NA,8,9,"Absolutely"
"6862","2017-09-04",17,"Yes","Skills",60,0.1,30,NA,NA,NA,NA,8,9,"Absolutely"
"6863","2017-09-03",13,"Yes","Mobility/Recovery",30,0.5,0,0,632.9,651.96,0.97,NA,NA,"Not at all"
"6864","2017-09-02",9,"Yes","Strength",75,5.1,375,375,212.9,275.36,0.77,9,9,"Absolutely"
"6865","2017-09-02",13,"Yes","Mobility/Recovery",10,0,0,0,771.4,695.89,1.11,NA,NA,"Not at all"
"6866","2017-09-01",1,"Yes","Speed",60,4.2,240,840,397.4,312.11,1.27,10,10,NA
"6867","2017-09-01",1,"Yes","Strength",90,5.5,450,NA,NA,NA,NA,10,10,NA
"6868","2017-09-01",1,"Yes","Conditioning",50,3.1,150,NA,NA,NA,NA,10,10,NA
"6869","2017-09-01",3,"Yes","Speed",45,5.2,225,1155,634.3,642.14,0.99,8,8,NA
"6870","2017-09-01",3,"Yes","Strength",90,7.1,630,NA,NA,NA,NA,8,8,NA
"6871","2017-09-01",3,"Yes","Conditioning",60,5.2,300,NA,NA,NA,NA,8,8,NA
"6872","2017-09-01",4,"Yes","Speed",45,4.4,180,930,491.4,540.36,0.91,NA,NA,"Absolutely"
"6873","2017-09-01",4,"Yes","Strength",90,5,450,NA,NA,NA,NA,NA,NA,"Absolutely"
"6874","2017-09-01",4,"Yes","Conditioning",60,4.7,300,NA,NA,NA,NA,NA,NA,"Absolutely"
"6875","2017-09-01",7,"Yes","Speed",60,5,300,1170,527.1,590.18,0.89,NA,NA,NA
"6876","2017-09-01",7,"Yes","Strength",90,6.7,630,NA,NA,NA,NA,NA,NA,NA
"6877","2017-09-01",7,"Yes","Conditioning",60,4.4,240,NA,NA,NA,NA,NA,NA,NA
"6878","2017-09-01",8,"Yes","Speed",50,5.8,300,1500,622.9,574.11,1.08,NA,NA,"Somewhat"
"6879","2017-09-01",8,"Yes","Strength",90,8.1,720,NA,NA,NA,NA,NA,NA,"Somewhat"
"6880","2017-09-01",8,"Yes","Conditioning",60,7.9,480,NA,NA,NA,NA,NA,NA,"Somewhat"
"6881","2017-09-01",10,"Yes","Strength",75,4,300,315,295,323.21,0.91,0,0,NA
"6882","2017-09-01",10,"Yes","Mobility/Recovery",30,0.2,15,NA,NA,NA,NA,0,0,NA
"6883","2017-09-01",11,"Yes","Speed",75,4,300,1165,568.6,584.11,0.97,10,10,"Absolutely"
"6884","2017-09-01",11,"Yes","Strength",110,6.9,770,NA,NA,NA,NA,10,10,"Absolutely"
"6885","2017-09-01",11,"Yes","Skills",50,0.8,50,NA,NA,NA,NA,10,10,"Absolutely"
"6886","2017-09-01",11,"Yes","Mobility/Recovery",45,0.7,45,NA,NA,NA,NA,10,10,"Absolutely"
"6887","2017-09-01",13,"Yes","Speed",45,5.2,225,1275,771.4,695.89,1.11,8,7,NA
"6888","2017-09-01",13,"Yes","Strength",105,6.1,630,NA,NA,NA,NA,8,7,NA
"6889","2017-09-01",13,"Yes","Conditioning",60,6.9,420,NA,NA,NA,NA,8,7,NA
"6890","2017-09-01",13,"Yes","Mobility/Recovery",15,0.1,0,NA,NA,NA,NA,8,7,NA
"6891","2017-09-01",13,"Yes","Speed",45,5.3,225,1275,771.4,695.89,1.11,8,8,NA
"6892","2017-09-01",13,"Yes","Strength",105,5.8,630,NA,NA,NA,NA,8,8,NA
"6893","2017-09-01",13,"Yes","Conditioning",60,7.3,420,NA,NA,NA,NA,8,8,NA
"6894","2017-09-01",13,"Yes","Mobility/Recovery",15,0,0,NA,NA,NA,NA,8,8,NA
"6895","2017-09-01",14,"Yes","Speed",40,4.3,160,1000,517.1,587.39,0.88,NA,NA,NA
"6896","2017-09-01",14,"Yes","Strength",90,5.9,540,NA,NA,NA,NA,NA,NA,NA
"6897","2017-09-01",14,"Yes","Conditioning",60,5.3,300,NA,NA,NA,NA,NA,NA,NA
"6898","2017-09-01",16,"Yes","Speed",30,0.1,15,435,330.4,165.71,1.99,8,5,NA
"6899","2017-09-01",16,"Yes","Strength",70,6,420,NA,NA,NA,NA,8,5,NA
"6900","2017-09-01",16,"Yes","Skills",65,0,0,NA,NA,NA,NA,8,5,NA
"6901","2017-08-31",1,"Yes","Strength",60,4.1,240,510,277.4,282.11,0.98,10,10,NA
"6902","2017-08-31",1,"Yes","Skills",90,2.8,270,NA,NA,NA,NA,10,10,NA
"6903","2017-08-31",3,"Yes","Conditioning",45,4.9,225,225,32.1,90.54,0.35,8,8,NA
"6904","2017-08-31",3,"Yes","Speed",30,4,120,750,469.3,600.89,0.78,8,8,NA
"6905","2017-08-31",3,"Yes","Strength",45,3.9,180,NA,NA,NA,NA,8,8,NA
"6906","2017-08-31",3,"Yes","Skills",90,4.7,450,NA,NA,NA,NA,8,8,NA
"6907","2017-08-31",4,"Yes","Strength",70,5.1,350,710,358.6,507.14,0.71,8,8,NA
"6908","2017-08-31",4,"Yes","Skills",90,3.9,360,NA,NA,NA,NA,8,8,NA
"6909","2017-08-31",6,"Yes","Speed",20,2.8,60,580,367.9,311.18,1.18,8,8,NA
"6910","2017-08-31",6,"Yes","Strength",40,4.3,160,NA,NA,NA,NA,8,8,NA
"6911","2017-08-31",6,"Yes","Skills",90,4.3,360,NA,NA,NA,NA,8,8,NA
"6912","2017-08-31",7,"Yes","Strength",75,5.2,375,735,360,548.39,0.66,9,9,NA
"6913","2017-08-31",7,"Yes","Skills",90,4,360,NA,NA,NA,NA,9,9,NA
"6914","2017-08-31",8,"Yes","Skills",90,4,360,760,408.6,520.54,0.78,9,7,NA
"6915","2017-08-31",8,"Yes","Strength",80,4.5,400,NA,NA,NA,NA,9,7,NA
"6916","2017-08-31",9,"Yes","Strength",60,5.8,360,380,112.1,28.04,4,9,9,"Absolutely"
"6917","2017-08-31",9,"Yes","Mobility/Recovery",20,0.9,20,NA,NA,NA,NA,9,9,"Absolutely"
"6918","2017-08-31",10,"Yes","Strength",75,3.5,225,225,250,311.96,0.8,0,0,"Somewhat"
"6919","2017-08-31",11,"Yes","Conditioning",75,5.8,450,1020,402.1,542.5,0.74,8,10,"Absolutely"
"6920","2017-08-31",11,"Yes","Strength",90,4.8,450,NA,NA,NA,NA,8,10,"Absolutely"
"6921","2017-08-31",11,"Yes","Skills",60,2.1,120,NA,NA,NA,NA,8,10,"Absolutely"
"6922","2017-08-31",12,"Yes","Speed",20,3.5,60,495,280.7,346.43,0.81,8,8,NA
"6923","2017-08-31",12,"Yes","Strength",45,3.3,135,NA,NA,NA,NA,8,8,NA
"6924","2017-08-31",12,"Yes","Skills",75,4.1,300,NA,NA,NA,NA,8,8,NA
"6925","2017-08-31",13,"Yes","Strength",70,5.9,420,770,407.1,605.36,0.67,8,8,"Absolutely"
"6926","2017-08-31",13,"Yes","Skills",70,4.9,350,NA,NA,NA,NA,8,8,"Absolutely"
"6927","2017-08-31",13,"Yes","Mobility/Recovery",15,0.1,0,NA,NA,NA,NA,8,8,"Absolutely"
"6928","2017-08-31",14,"Yes","Speed",10,2.8,30,615,374.3,551.68,0.68,8,9,"Absolutely"
"6929","2017-08-31",14,"Yes","Strength",45,5.2,225,NA,NA,NA,NA,8,9,"Absolutely"
"6930","2017-08-31",14,"Yes","Skills",90,3.9,360,NA,NA,NA,NA,8,9,"Absolutely"
"6931","2017-08-31",16,"Yes","Speed",30,3.2,90,545,268.3,150.18,1.79,8,6,"Absolutely"
"6932","2017-08-31",16,"Yes","Strength",85,4.8,425,NA,NA,NA,NA,8,6,"Absolutely"
"6933","2017-08-31",16,"Yes","Skills",90,0.1,0,NA,NA,NA,NA,8,6,"Absolutely"
"6934","2017-08-31",16,"Yes","Mobility/Recovery",60,0,30,NA,NA,NA,NA,8,6,"Absolutely"
"6935","2017-08-30",1,"Yes","Mobility/Recovery",45,0.2,22,22,350.3,263.89,1.33,NA,NA,NA
"6936","2017-08-30",2,"Yes","Mobility/Recovery",45,0.8,45,45,320.7,232.68,1.38,NA,NA,NA
"6937","2017-08-30",3,"Yes","Mobility/Recovery",60,2.6,180,270,535.7,606.79,0.88,8,8,NA
"6938","2017-08-30",3,"Yes","Mobility/Recovery",30,3.2,90,NA,NA,NA,NA,8,8,NA
"6939","2017-08-30",4,"Yes","Mobility/Recovery",60,0.7,60,60,424.3,518.75,0.82,NA,NA,NA
"6940","2017-08-30",7,"Yes","Mobility/Recovery",45,1.9,90,90,432.1,522.14,0.83,NA,NA,NA
"6941","2017-08-30",8,"Yes","Mobility/Recovery",60,1,60,60,470,517.5,0.91,NA,NA,"Absolutely"
"6942","2017-08-30",9,"Yes","Conditioning",60,5.1,300,315,223.6,287.86,0.78,9,9,"Absolutely"
"6943","2017-08-30",9,"Yes","Mobility/Recovery",30,0.1,15,NA,NA,NA,NA,9,9,"Absolutely"
"6944","2017-08-30",10,"Yes","Mobility/Recovery",45,1.1,45,45,237.1,345.18,0.69,0,0,NA
"6945","2017-08-30",11,"Yes","Mobility/Recovery",45,2.2,90,240,431.4,506.07,0.85,NA,NA,"Absolutely"
"6946","2017-08-30",11,"Yes","Mobility/Recovery",30,1.1,30,NA,NA,NA,NA,NA,NA,"Absolutely"
"6947","2017-08-30",11,"Yes","Mobility/Recovery",60,1.8,120,NA,NA,NA,NA,NA,NA,"Absolutely"
"6948","2017-08-30",12,"Yes","Mobility/Recovery",60,2.1,120,120,210,328.75,0.64,8,8,NA
"6949","2017-08-30",13,"Yes","Mobility/Recovery",45,0.2,0,0,495.7,623.93,0.79,NA,NA,"Absolutely"
"6950","2017-08-30",13,"Yes","Mobility/Recovery",30,0,0,NA,NA,NA,NA,NA,NA,"Absolutely"
"6951","2017-08-30",14,"Yes","Mobility/Recovery",45,1,45,45,507.9,575.25,0.88,NA,0,NA
"6952","2017-08-30",15,"Yes","Conditioning",50,2.1,100,100,40,155,0.26,NA,NA,"Absolutely"
"6953","2017-08-30",16,"Yes","Mobility/Recovery",70,0.3,35,75,239.7,130.71,1.83,7,7,NA
"6954","2017-08-30",16,"Yes","Mobility/Recovery",40,1.1,40,NA,NA,NA,NA,7,7,NA
"6955","2017-08-30",17,"Yes","Strength",60,2.9,180,530,188.6,191.61,0.98,NA,NA,NA
"6956","2017-08-30",17,"Yes","Conditioning",50,7.1,350,NA,NA,NA,NA,NA,NA,NA
"6957","2017-08-29",1,"Yes","Strength",90,4.9,450,630,347.1,263.11,1.32,NA,10,"Absolutely"
"6958","2017-08-29",1,"Yes","Conditioning",45,3.7,180,NA,NA,NA,NA,NA,10,"Absolutely"
"6959","2017-08-29",2,"Yes","Strength",90,7.1,630,640,417.1,231.07,1.81,NA,NA,NA
"6960","2017-08-29",2,"Yes","Mobility/Recovery",10,0.9,10,NA,NA,NA,NA,NA,NA,NA
"6961","2017-08-29",3,"Yes","Strength",90,6.8,630,990,582.9,625,0.93,8,8,NA
"6962","2017-08-29",3,"Yes","Conditioning",60,5.8,360,NA,NA,NA,NA,8,8,NA
"6963","2017-08-29",4,"Yes","Strength",100,5.8,600,870,530,516.61,1.03,8,8,NA
"6964","2017-08-29",4,"Yes","Conditioning",45,6,270,NA,NA,NA,NA,8,8,NA
"6965","2017-08-29",6,"Yes","Strength",90,6.3,540,855,574.7,290.46,1.98,NA,NA,NA
"6966","2017-08-29",6,"Yes","Conditioning",45,7,315,NA,NA,NA,NA,NA,NA,NA
"6967","2017-08-29",7,"Yes","Strength",75,5.9,450,690,513.6,518.93,0.99,7,6,NA
"6968","2017-08-29",7,"Yes","Conditioning",60,3.9,240,NA,NA,NA,NA,7,6,NA
"6969","2017-08-29",8,"Yes","Strength",90,8.1,720,1020,553.6,532.5,1.04,NA,NA,NA
"6970","2017-08-29",8,"Yes","Conditioning",50,6.2,300,NA,NA,NA,NA,NA,NA,NA
"6971","2017-08-29",9,"Yes","Conditioning",40,5.3,200,500,178.6,298.04,0.6,9,9,NA
"6972","2017-08-29",9,"Yes","Strength",60,4.6,300,NA,NA,NA,NA,9,9,NA
"6973","2017-08-29",10,"Yes","Strength",90,4,360,710,307.9,369.29,0.83,0,7,NA
"6974","2017-08-29",10,"Yes","Conditioning",50,7,350,NA,NA,NA,NA,0,7,NA
"6975","2017-08-29",11,"Yes","Strength",90,5.6,540,575,597.1,497.5,1.2,7,10,"Absolutely"
"6976","2017-08-29",11,"Yes","Skills",35,0.9,35,NA,NA,NA,NA,7,10,"Absolutely"
"6977","2017-08-29",12,"Yes","Strength",90,4.3,360,540,243.6,340.54,0.72,8,8,NA
"6978","2017-08-29",12,"Yes","Conditioning",45,4,180,NA,NA,NA,NA,8,8,NA
"6979","2017-08-29",13,"Yes","Strength",90,6.4,540,1110,620,664.11,0.93,8,8,"Absolutely"
"6980","2017-08-29",13,"Yes","Conditioning",60,8.2,480,NA,NA,NA,NA,8,8,"Absolutely"
"6981","2017-08-29",13,"Yes","Skills",30,3,90,NA,NA,NA,NA,8,8,"Absolutely"
"6982","2017-08-29",14,"Yes","Strength",90,7.1,630,990,597.9,602.04,0.99,NA,NA,NA
"6983","2017-08-29",14,"Yes","Conditioning",60,5.7,360,NA,NA,NA,NA,NA,NA,NA
"6984","2017-08-29",15,"Yes","Strength",30,1.7,60,180,25.7,177.14,0.15,NA,NA,"Absolutely"
"6985","2017-08-29",15,"Yes","Mobility/Recovery",30,1.4,60,NA,NA,NA,NA,NA,NA,"Absolutely"
"6986","2017-08-29",15,"Yes","Speed",30,2.4,60,NA,NA,NA,NA,NA,NA,"Absolutely"
"6987","2017-08-29",16,"Yes","Strength",90,4.5,450,580,289,128.04,2.26,10,9,"Absolutely"
"6988","2017-08-29",16,"Yes","Conditioning",30,3.1,90,NA,NA,NA,NA,10,9,"Absolutely"
"6989","2017-08-29",16,"Yes","Skills",45,0,0,NA,NA,NA,NA,10,9,"Absolutely"
"6990","2017-08-29",16,"Yes","Mobility/Recovery",40,1,40,NA,NA,NA,NA,10,9,"Absolutely"
"6991","2017-08-29",17,"Yes","Speed",40,3.1,120,460,172.9,172.68,1,7,8,NA
"6992","2017-08-29",17,"Yes","Strength",60,4.1,240,NA,NA,NA,NA,7,8,NA
"6993","2017-08-29",17,"Yes","Skills",50,1.9,100,NA,NA,NA,NA,7,8,NA
"6994","2017-08-28",1,"Yes","Speed",60,3.6,240,780,257.1,240.61,1.07,10,10,NA
"6995","2017-08-28",1,"Yes","Strength",90,4.1,360,NA,NA,NA,NA,10,10,NA
"6996","2017-08-28",1,"Yes","Skills",60,2.7,180,NA,NA,NA,NA,10,10,NA
"6997","2017-08-28",2,"Yes","Speed",45,3.9,180,660,332.1,208.21,1.6,7,6,NA
"6998","2017-08-28",2,"Yes","Strength",60,6.1,360,NA,NA,NA,NA,7,6,NA
"6999","2017-08-28",2,"Yes","Skills",60,2.3,120,NA,NA,NA,NA,7,6,NA
"7000","2017-08-28",3,"Yes","Speed",60,5.2,300,1050,480,596.07,0.81,8,8,NA
